"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2002 General Election","MIFFLIN","Senator in the General Assembly","34th Senatorial District","Republican / Democratic","CORMAN, JACOB D.","9,557","9,557","","","","","","","","","",""
"2002 General Election","MIFFLIN","Senator in the General Assembly","34th Senatorial District","Libertarian","TUEL, DANIEL W.","239","239","","","","","","","","","",""
"2002 General Election","MIFFLIN","Representative in the General Assembly","81st Legislative District","Republican / Democratic","SATHER, LARRY O.","2,273","2,273","","","","","","","","","",""
"2002 General Election","MIFFLIN","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS, C. ADAM","3,564","3,564","","","","","","","","","",""
"2002 General Election","MIFFLIN","Representative in the General Assembly","82nd Legislative District","Democratic","SPANGLER, TOM","2,503","2,503","","","","","","","","","",""
"2002 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Republican","BENNINGHOFF, KERRY A.","1,528","1,528","","","","","","","","","",""
"2002 General Election","MIFFLIN","Representative in the General Assembly","171st Legislative District","Democratic","MUSSER, RODNEY","310","310","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","14th Senatorial District","Democratic","MUSTO, RAPHAEL J.","1,771","1,771","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","16th Senatorial District","Republican","DENT, CHARLES W.","3,528","3,528","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","16th Senatorial District","Democratic","ORLOSKI, RICHARD J.","2,410","2,410","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","18th Senatorial District","Republican","SABATINE, NICK","3,473","3,473","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","18th Senatorial District","Democratic","BOSCOLA, LISA","4,391","4,391","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","20th Senatorial District","Republican","LEMMOND, CHARLES D.","1,285","1,285","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","20th Senatorial District","Democratic","PETRIZZO, JOHN","1,098","1,098","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","22nd Senatorial District","Republican","SCAVO, FRANK","2,466","2,466","","","","","","","","","",""
"2002 General Election","MONROE","Senator in the General Assembly","22nd Senatorial District","Democratic","MELLOW, ROBERT J.","2,257","2,257","","","","","","","","","",""
"2002 General Election","MONROE","Representative in the General Assembly","118th Legislative District","Democratic","TIGUE, THOMAS M.","3,592","3,592","","","","","","","","","",""
"2002 General Election","MONROE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","910","910","","","","","","","","","",""
"2002 General Election","MONROE","Representative in the General Assembly","176th Legislative District","Republican","SCAVELLO, MARIO","8,115","8,115","","","","","","","","","",""
"2002 General Election","MONROE","Representative in the General Assembly","176th Legislative District","Democratic","WASHENIK, GRATZ","4,463","4,463","","","","","","","","","",""
"2002 General Election","MONROE","Representative in the General Assembly","189th Legislative District","Republican","LEWIS, KELLY","6,279","6,279","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","4th Senatorial District","Republican","HOLT, RON","12,844","12,844","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","4th Senatorial District","Democratic","SCHWARTZ, ALLYSON Y.","25,384","25,384","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","10th Senatorial District","Republican","CONTI, JOE","1,579","1,579","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","10th Senatorial District","Democratic","ELGART, RONALD H.","717","717","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","12th Senatorial District","Republican","GREENLEAF, STEWART J.","43,014","43,014","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","12th Senatorial District","Democratic","ROVNER, HOWARD P.","20,181","20,181","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","24th Senatorial District","Republican","WONDERLING, ROB","15,148","15,148","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","24th Senatorial District","Democratic","MAZA, JIM","10,488","10,488","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","44th Senatorial District","Republican","RAFFERTY, JOHN C.","26,455","26,455","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Senator in the General Assembly","44th Senatorial District","Democratic","JACOBS, RICK","18,368","18,368","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","53rd Legislative District","Republican","GODSHALL, ROBERT W.","12,681","12,681","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","Republican","HARPER, KATE M.","13,950","13,950","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","61st Legislative District","D/G","OBOLER, DIANA","8,109","8,109","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Republican","FICHTER, JOHN W.","11,420","11,420","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","Democratic","HUGHES, NETTA YOUNG","7,146","7,146","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","70th Legislative District","HFR","HOWELL, MIKE","183","183","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Republican","DAILEY, MARY ANN","8,950","8,950","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","146th Legislative District","Democratic","WEAND, DAN","6,494","6,494","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","147th Legislative District","Republican","BUNT, RAYMOND","12,294","12,294","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Republican","WEBER, MELISSA MURPHY","13,194","13,194","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","148th Legislative District","Democratic","KASKEY, KAREN","12,554","12,554","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Republican","BROOKS, WALLIS","10,556","10,556","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","149th Legislative District","Democratic","LEACH, DAYLIN","11,726","11,726","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Republican","CRAHALLA, JACQUELINE R.","8,725","8,725","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","150th Legislative District","Democratic","LAWLESS, JOHN A.","8,662","8,662","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Republican","MCGILL, EUGENE F.","12,568","12,568","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","151st Legislative District","Democratic","HORNAK, ANDREW T.","7,619","7,619","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","152nd Legislative District","Republican","CORNELL, ROY W.","13,522","13,522","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Republican","BARD, ELLEN M.","15,641","15,641","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","153rd Legislative District","Democratic","LIBERACE, SUSAN","8,061","8,061","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","154th Legislative District","Democratic","CURRY, LAWRENCE H.","19,607","19,607","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","157th Legislative District","Republican","RUBLEY, CAROLE A.","1,652","1,652","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","157th Legislative District","Democratic","DIGIROLOMO, ANTHONY C.","1,465","1,465","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","170th Legislative District","Republican","KENNEY, GEORGE T.","953","953","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","170th Legislative District","Democratic","CITRINO, HARRY C.","584","584","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","194th Legislative District","Republican","MCCOY, VALERIE A.","1,179","1,179","","","","","","","","","",""
"2002 General Election","MONTGOMERY","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO, KATHY M.","3,737","3,737","","","","","","","","","",""
"2002 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Republican","ROBATIN, MIKE","2,292","2,292","","","","","","","","","",""
"2002 General Election","MONTOUR","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT","2,549","2,549","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Senator in the General Assembly","16th Senatorial District","Republican","DENT, CHARLES W.","7,345","7,345","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Senator in the General Assembly","16th Senatorial District","Democratic","ORLOSKI, RICHARD J.","4,054","4,054","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Senator in the General Assembly","18th Senatorial District","Republican","SABATINE, NICK","14,778","14,778","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Senator in the General Assembly","18th Senatorial District","Democratic","BOSCOLA, LISA","25,044","25,044","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Senator in the General Assembly","24th Senatorial District","Republican","WONDERLING, ROB","7,034","7,034","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Senator in the General Assembly","24th Senatorial District","Democratic","MAZA, JIM","9,295","9,295","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","131st Legislative District","Republican","BROWNE, PAT","807","807","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","131st Legislative District","Democratic","SCHWEYER, PETER","603","603","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Republican","FORMAN, HOWARD","228","228","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","133rd Legislative District","Democratic","ROONEY, T. J.","1,225","1,225","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Republican","STRUNK, KEITH A.","3,717","3,717","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","135th Legislative District","Democratic","SAMUELSON, STEVE","7,443","7,443","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","136th Legislative District","Democratic","FREEMAN, ROBERT","9,065","9,065","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","137th Legislative District","Democratic","GRUCELA, RICHARD T.","11,442","11,442","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","138th Legislative District","Republican","DALLY, CRAIG A.","12,314","12,314","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Republican","HARHART, JULIE","5,109","5,109","","","","","","","","","",""
"2002 General Election","NORTHAMPTON","Representative in the General Assembly","183rd Legislative District","Democratic","MULLEN, MIKE","2,323","2,323","","","","","","","","","",""
"2002 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Republican","ROBATIN, MIKE","4,494","4,494","","","","","","","","","",""
"2002 General Election","NORTHUMBERLAND","Representative in the General Assembly","107th Legislative District","Democratic","BELFANTI, ROBERT","7,262","7,262","","","","","","","","","",""
"2002 General Election","NORTHUMBERLAND","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS, MERLE H.","11,978","11,978","","","","","","","","","",""
"2002 General Election","NORTHUMBERLAND","Representative in the General Assembly","108th Legislative District","Democratic","MAPES, DOUGLAS P.","2,027","2,027","","","","","","","","","",""
"2002 General Election","PERRY","Senator in the General Assembly","34th Senatorial District","Republican / Democratic","CORMAN, JACOB D.","11,278","11,278","","","","","","","","","",""
"2002 General Election","PERRY","Senator in the General Assembly","34th Senatorial District","Libertarian","TUEL, DANIEL W.","943","943","","","","","","","","","",""
"2002 General Election","PERRY","Representative in the General Assembly","86th Legislative District","Republican","EGOLF, ALLAN","11,332","11,332","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","2nd Senatorial District","Republican","FELDMAN, GARY ADAM","9,787","9,787","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","2nd Senatorial District","Democratic","TARTAGLIONE, CHRISTINE M.","39,785","39,785","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","2nd Senatorial District","Green","CONFER, TRACI","532","532","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","4th Senatorial District","Republican","HOLT, RON","2,387","2,387","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","4th Senatorial District","Democratic","SCHWARTZ, ALLYSON Y.","45,295","45,295","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","8th Senatorial District","Republican","MCKELLIGOTT, JOHN P.","2,375","2,375","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Senator in the General Assembly","8th Senatorial District","Democratic","WILLIAMS, ANTHONY H.","32,991","32,991","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","152nd Legislative District","Republican","CORNELL, ROY W.","418","418","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","154th Legislative District","Democratic","CURRY, LAWRENCE H.","176","176","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","169th Legislative District","Republican","O'BRIEN, DENNIS M.","13,440","13,440","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Republican","KENNEY, GEORGE T.","11,428","11,428","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","170th Legislative District","Democratic","CITRINO, HARRY C.","5,983","5,983","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Republican","PERZEL, JOHN M.","17,498","17,498","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","172nd Legislative District","Democratic","PRIOR, PAUL","3,914","3,914","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Republican","LINSALATA, DAVID J.","2,481","2,481","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","173rd Legislative District","Democratic","MCGEEHAN, MICHAEL P.","11,946","11,946","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","174th Legislative District","Republican","ROMANO, GLENN C.","3,221","3,221","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","174th Legislative District","Democratic","BUTKOVITZ, ALAN","13,082","13,082","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","175th Legislative District","Democratic","LEDERER, MARIE","11,725","11,725","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Republican","TAYLOR, JOHN J.","12,346","12,346","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","177th Legislative District","Democratic","PARKINSON, PATRICK","3,443","3,443","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Republican","BOUIE, TROY L.","1,628","1,628","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","Democratic","RIEGER, WILLIAM W.","8,031","8,031","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","179th Legislative District","GFL","GARCIA, FRANK M.","188","188","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Republican","KUSH, STEVEN N.","960","960","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Democratic","CRUZ, ANGEL","6,635","6,635","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","180th Legislative District","Green","FORD, ERNST","122","122","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","181st Legislative District","Democratic","THOMAS, W. CURTIS","11,723","11,723","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Republican","GOLDSTEIN, JONATHAN S.","3,639","3,639","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","182nd Legislative District","Democratic","JOSEPHS, BABETTE","13,633","13,633","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","184th Legislative District","Democratic","KELLER, WILLIAM","13,138","13,138","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Republican","GALLAGHER, MICHAEL C.","2,222","2,222","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","185th Legislative District","Democratic","DONATUCCI, ROBERT C.","8,428","8,428","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","186th Legislative District","Democratic","JAMES, HAROLD","12,925","12,925","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","188th Legislative District","Democratic","ROEBUCK, JAMES R.","10,937","10,937","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Republican","HARRIS, BRUCE M.","463","463","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","190th Legislative District","Democratic","HORSEY, MICHAEL","14,231","14,231","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","191st Legislative District","Democratic","WATERS, RONALD G.","10,341","10,341","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","192nd Legislative District","Democratic","BISHOP, LOUISE","15,854","15,854","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","194th Legislative District","Republican","MCCOY, VALERIE A.","2,382","2,382","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","194th Legislative District","Democratic","MANDERINO, KATHY M.","10,511","10,511","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","195th Legislative District","Democratic","OLIVER, FRANK L.","14,199","14,199","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","197th Legislative District","Democratic","WILLIAMS, JEWELL","14,178","14,178","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","198th Legislative District","Democratic","YOUNGBLOOD, ROSITA C.","14,201","14,201","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","200th Legislative District","Republican","ROSSMAN, ROBERT G.","2,607","2,607","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","200th Legislative District","Democratic","WASHINGTON, LEANNA M.","18,700","18,700","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Republican","MESSA, JOSEPH L.","485","485","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","201st Legislative District","Democratic","MYERS, JOHN","14,927","14,927","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","202nd Legislative District","Republican","GRISAFI, GARY","3,505","3,505","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","202nd Legislative District","Democratic","COHEN, MARK B.","11,119","11,119","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","203rd Legislative District","Republican","COATES, CHRISTOPHER","1,508","1,508","","","","","","","","","",""
"2002 General Election","PHILADELPHIA","Representative in the General Assembly","203rd Legislative District","Democratic","EVANS, DWIGHT","13,740","13,740","","","","","","","","","",""
"2002 General Election","PIKE","Senator in the General Assembly","20th Senatorial District","Republican","LEMMOND, CHARLES D.","6,476","6,476","","","","","","","","","",""
"2002 General Election","PIKE","Senator in the General Assembly","20th Senatorial District","Democratic","PETRIZZO, JOHN","3,907","3,907","","","","","","","","","",""
"2002 General Election","PIKE","Representative in the General Assembly","139th Legislative District","Republican","BIRMELIN, JERRY","5,036","5,036","","","","","","","","","",""
"2002 General Election","PIKE","Representative in the General Assembly","189th Legislative District","Republican","LEWIS, KELLY","2,343","2,343","","","","","","","","","",""
"2002 General Election","POTTER","Representative in the General Assembly","67th Legislative District","Republican","CAUSER, MARTIN T.","4,063","4,063","","","","","","","","","",""
"2002 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Republican","HOLMAN, CLYDE CHAMP","9,860","9,860","","","","","","","","","",""
"2002 General Election","SCHUYLKILL","Representative in the General Assembly","123rd Legislative District","Democratic","GOODMAN, NEAL","10,488","10,488","","","","","","","","","",""
"2002 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Republican","ARGALL, DAVID G.","9,489","9,489","","","","","","","","","",""
"2002 General Election","SCHUYLKILL","Representative in the General Assembly","124th Legislative District","Democratic","KURTZ, GREGORY","2,744","2,744","","","","","","","","","",""
"2002 General Election","SCHUYLKILL","Representative in the General Assembly","125th Legislative District","Republican","ALLEN, BOB","12,041","12,041","","","","","","","","","",""
"2002 General Election","SCHUYLKILL","Representative in the General Assembly","125th Legislative District","Democratic","CASEY, WILLIAM J.","4,435","4,435","","","","","","","","","",""
"2002 General Election","SNYDER","Representative in the General Assembly","82nd Legislative District","Republican","HARRIS, C. ADAM","2,130","2,130","","","","","","","","","",""
"2002 General Election","SNYDER","Representative in the General Assembly","82nd Legislative District","Democratic","SPANGLER, TOM","1,284","1,284","","","","","","","","","",""
"2002 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD, RUSS","3,688","3,688","","","","","","","","","",""
"2002 General Election","SNYDER","Representative in the General Assembly","85th Legislative District","Green","PRINDLE, ERIC J.","417","417","","","","","","","","","",""
"2002 General Election","SNYDER","Representative in the General Assembly","108th Legislative District","Republican","PHILLIPS, MERLE H.","1,462","1,462","","","","","","","","","",""
"2002 General Election","SNYDER","Representative in the General Assembly","108th Legislative District","Democratic","MAPES, DOUGLAS P.","261","261","","","","","","","","","",""
"2002 General Election","SOMERSET","Senator in the General Assembly","32nd Senatorial District","Democratic","KASUNIC, RICHARD A.","14,170","14,170","","","","","","","","","",""
"2002 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Republican","BASTIAN, BOB","11,760","11,760","","","","","","","","","",""
"2002 General Election","SOMERSET","Representative in the General Assembly","69th Legislative District","Democratic","STUBY, CHARLES E.","4,191","4,191","","","","","","","","","",""
"2002 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Republican","TELEK, WILLIAM F.","3,260","3,260","","","","","","","","","",""
"2002 General Election","SOMERSET","Representative in the General Assembly","72nd Legislative District","Democratic","YEWCIC, TOM","5,948","5,948","","","","","","","","","",""
"2002 General Election","SULLIVAN","Representative in the General Assembly","110th Legislative District","Republican","PICKETT, TINA","1,943","1,943","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Senator in the General Assembly","20th Senatorial District","Republican","LEMMOND, CHARLES D.","3,766","3,766","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Senator in the General Assembly","20th Senatorial District","Democratic","PETRIZZO, JOHN","1,573","1,573","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Representative in the General Assembly","110th Legislative District","Republican","PICKETT, TINA","1,987","1,987","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","8,837","8,837","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Representative in the General Assembly","114th Legislative District","Republican","NAYLOR, DANIEL","120","120","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Representative in the General Assembly","114th Legislative District","Democratic","WANSACZ, JIM","356","356","","","","","","","","","",""
"2002 General Election","SUSQUEHANNA","Representative in the General Assembly","114th Legislative District","Reform","SKURSKY, LEONARD","9","9","","","","","","","","","",""
"2002 General Election","TIOGA","Representative in the General Assembly","68th Legislative District","Republican / Democratic","BAKER, MATTHEW E.","10,945","10,945","","","","","","","","","",""
"2002 General Election","UNION","Senator in the General Assembly","34th Senatorial District","Republican / Democratic","CORMAN, JACOB D.","1,231","1,231","","","","","","","","","",""
"2002 General Election","UNION","Senator in the General Assembly","34th Senatorial District","Libertarian","TUEL, DANIEL W.","78","78","","","","","","","","","",""
"2002 General Election","UNION","Representative in the General Assembly","85th Legislative District","Republican","FAIRCHILD, RUSS","8,073","8,073","","","","","","","","","",""
"2002 General Election","UNION","Representative in the General Assembly","85th Legislative District","Green","PRINDLE, ERIC J.","931","931","","","","","","","","","",""
"2002 General Election","VENANGO","Representative in the General Assembly","64th Legislative District","Republican","HUTCHINSON, SCOTT E.","10,401","10,401","","","","","","","","","",""
"2002 General Election","VENANGO","Representative in the General Assembly","64th Legislative District","Democratic","SCHUSTER, DENNIS C.","4,790","4,790","","","","","","","","","",""
"2002 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Republican","LYNCH, JIM","5,747","5,747","","","","","","","","","",""
"2002 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Democratic","BROOKER, SHEILA","5,146","5,146","","","","","","","","","",""
"2002 General Election","WARREN","Representative in the General Assembly","65th Legislative District","Constitution","KISER, ALAN R.","1,182","1,182","","","","","","","","","",""
"2002 General Election","WASHINGTON","Senator in the General Assembly","32nd Senatorial District","Democratic","KASUNIC, RICHARD A.","2,762","2,762","","","","","","","","","",""
"2002 General Election","WASHINGTON","Senator in the General Assembly","46th Senatorial District","Republican / Democratic","STOUT, J. BARRY","44,189","44,189","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","39th Legislative District","Republican","DOUGLAS, MONICA A.","1,725","1,725","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","39th Legislative District","Democratic","LEVDANSKY, DAVID","2,357","2,357","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","40th Legislative District","Republican","MAHER, JOHN A.","5,051","5,051","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Republican","SNATCHKO, PAUL","6,900","6,900","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","46th Legislative District","Democratic","LESCOVITZ, VICTOR JOHN","8,651","8,651","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Republican","FAL, JAMES S.","6,060","6,060","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","Democratic","SOLOBAY, TIMOTHY JOSEPH","11,433","11,433","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","48th Legislative District","SOS","AGORIS, DEMO","244","244","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","49th Legislative District","Democratic","DALEY, PETER J.","10,827","10,827","","","","","","","","","",""
"2002 General Election","WASHINGTON","Representative in the General Assembly","50th Legislative District","Democratic","DEWEESE, BILL","1,518","1,518","","","","","","","","","",""
"2002 General Election","WAYNE","Senator in the General Assembly","20th Senatorial District","Republican","LEMMOND, CHARLES D.","8,317","8,317","","","","","","","","","",""
"2002 General Election","WAYNE","Senator in the General Assembly","20th Senatorial District","Democratic","PETRIZZO, JOHN","3,480","3,480","","","","","","","","","",""
"2002 General Election","WAYNE","Representative in the General Assembly","111th Legislative District","Republican","MAJOR, SANDRA J.","1,358","1,358","","","","","","","","","",""
